time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	stairVoteScore	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
0.37	1.63579	-0.133124	-3.13632	2.20689	0.560672	-4.766	0	0	0	0	0	0	99	0	0	1.14709	0.86985	0.27724	ground	0	ground	0	-1	0
0.389	1.27569	0.572089	-2.97325	1.83756	1.25956	-4.57992	0	0	0	0	0	0	99	0	0	1.31873	0.937747	0.380984	ground	0	ground	0	-1	0
0.408	-0.742905	0.539292	1.17433	-0.180134	1.22063	-0.430179	0	0	0	0	0	0	99	0	0	1.2743	0.952552	0.321751	ground	0	ground	0	-1	0
0.429	-2.10446	-0.059141	1.48717	-1.53398	0.619081	-0.116752	0	0	0	0	0	0	99	0	0	1.21643	0.987634	0.228792	ground	0	ground	0	-1	0
0.448	-2.60144	-0.100221	-0.096468	-2.0208	0.575111	-1.69189	0	0	0	0	0	0	99	0	0	1.2402	1.0433	0.196894	ground	0	ground	0	-1	0
0.467	-2.18488	-0.096513	-0.297128	-1.59623	0.575925	-1.88308	0	0	0	0	0	0	99	0	0	1.27234	1.07599	0.196356	ground	0	ground	0	-1	0
0.486	-2.11364	-0.138884	0.917601	-1.51736	0.530886	-0.665014	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.24198	1.10257	0.139412	ground	0	ground	1	1	1
0.505	-1.00644	-1.04002	0.177535	-0.408107	-0.368397	-1.39805	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.24978	1.07493	0.174854	ground	0	ground	0	-1	1
0.524	3.83771	-0.361842	-1.2795	4.41386	0.308231	-2.84082	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.32933	1.24241	0.0869217	ground	0	ground	0	-1	1
0.543	5.3236	-3.61396	-0.838214	5.87025	-2.92917	-2.38753	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.38224	1.50831	-0.126072	ground	0	ground	0	-1	1
0.562	1.94053	-2.22486	-1.20836	2.47474	-1.53237	-2.74389	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.45032	1.57844	-0.128111	ground	0	ground	0	-1	1
0.581	0.448149	-0.96213	-1.93601	0.977454	-0.268289	-3.45418	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.55052	1.55019	0.000322792	ground	0	ground	0	-1	1
0.6	-0.776915	-1.35281	-1.88466	-0.246372	-0.655675	-3.38582	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.64228	1.50771	0.134576	ground	0	ground	0	-1	1
0.62	0.635859	-0.989165	-1.38482	1.16057	-0.290569	-2.87154	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.70375	1.49214	0.211605	ground	0	ground	0	-1	1
0.639	2.27518	1.38225	1.43688	2.78589	2.07044	-0.0495973	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.62104	1.59108	0.0299537	ground	0	ground	0	-1	1
0.659	1.46399	4.99848	1.92351	1.96483	5.65824	0.434846	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.56173	1.81101	-0.249286	ground	0	ground	0	-1	1
0.678	0.553883	4.00442	0.471323	1.04945	4.64086	-1.01225	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.53425	1.95837	-0.424111	ground	0	ground	0	-1	1
0.698	-0.361617	1.07819	0.624916	0.133277	1.70605	-0.854366	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.50026	1.94601	-0.445749	ground	0	ground	0	-1	1
0.716	0.198953	-0.321719	2.05816	0.690378	0.304614	0.575978	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.45405	1.88644	-0.432392	ground	0	ground	0	-1	1
0.735	0.044907	-0.014526	2.83274	0.53365	0.608748	1.34381	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.44853	1.83259	-0.384059	ground	0	ground	0	-1	1
0.755	-0.162193	0.074406	2.00596	0.324918	0.694192	0.514446	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.40183	1.77929	-0.377457	ground	0	ground	0	-1	1
0.774	0.795544	0.566351	-1.04031	1.27624	1.18021	-2.51916	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.4577	1.77724	-0.319541	ground	0	ground	0	-1	1
0.793	0.894198	0.694925	-1.24619	1.36802	1.30224	-2.71142	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.52038	1.78281	-0.262429	ground	0	ground	0	-1	1
0.812	0.539449	0.051025	0.455687	1.00821	0.655045	-1.0045	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.49459	1.75379	-0.259199	ground	0	ground	0	-1	1
0.831	-0.350615	0.475019	0.471524	0.117551	1.07364	-0.983715	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.46905	1.7201	-0.251056	ground	0	ground	0	-1	1
0.85	-0.42209	0.794709	-0.176476	0.0458455	1.38637	-1.62356	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.47677	1.70345	-0.226682	ground	0	ground	0	-1	1
0.869	-0.156538	0.889974	-0.477549	0.30984	1.47422	-1.91501	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.49868	1.6936	-0.194919	ground	0	ground	0	-1	1
0.889	-0.389914	1.1148	-0.260138	0.0760822	1.69055	-1.68911	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.5082	1.69353	-0.185331	ground	0	ground	0	-1	1
0.908	-0.465344	0.976589	-0.135301	0.000648905	1.54458	-1.55645	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.51062	1.68609	-0.175471	ground	0	ground	0	-1	1
0.928	0.331939	0.091841	0.042514	0.793942	0.656534	-1.37174	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.50367	1.65329	-0.149622	ground	0	ground	0	-1	1
0.948	0.446205	-0.008858	0.433184	0.903667	0.553056	-0.976166	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.4773	1.6236	-0.146306	ground	0	ground	0	-1	1
0.966	0.030174	0.88599	-0.14312	0.485198	1.44066	-1.54471	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.48067	1.61843	-0.137764	ground	0	ground	0	-1	1
0.985	-0.743222	1.47662	-0.643768	-0.286757	2.02114	-2.03513	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.50839	1.63958	-0.131189	ground	0	ground	0	-1	1
1.004	-0.283282	0.755066	0.082534	0.172317	1.29309	-1.30228	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.49809	1.62283	-0.124741	ground	0	ground	0	-1	1
1.024	0.541498	-0.149559	0.867021	0.992112	0.386519	-0.515207	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.44894	1.59492	-0.145981	ground	0	ground	0	-1	1
1.043	1.02383	0.321654	0.640475	1.46707	0.853443	-0.738044	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.4134	1.60004	-0.186642	ground	0	ground	0	-1	1
1.062	0.472654	0.76945	0.166821	0.911316	1.29473	-1.20564	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.40301	1.5992	-0.196193	ground	0	ground	0	-1	1
1.081	-0.181385	0.802865	0.169531	0.255991	1.32151	-1.19691	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.3927	1.58654	-0.193841	ground	0	ground	0	-1	1
1.101	0.339971	0.692876	-0.352985	0.77346	1.20546	-1.71083	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.40861	1.57883	-0.170221	ground	0	ground	0	-1	1
1.12	1.04415	0.398888	-0.710113	1.47025	0.906915	-2.05762	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.44106	1.58626	-0.145202	ground	0	ground	0	-1	1
1.139	0.306494	0.055159	0.18562	0.728932	0.560371	-1.15608	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.42681	1.55292	-0.126109	ground	0	ground	0	-1	1
1.158	-0.170379	0.174952	0.572334	0.250798	0.676763	-0.765518	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.39375	1.51136	-0.117615	ground	0	ground	0	-1	1
1.178	0.03421	0.475081	0.195039	0.45311	0.972007	-1.1371	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.38091	1.48942	-0.108501	ground	0	ground	0	-1	1
1.198	0.010459	0.515938	-0.389807	0.427213	1.0078	-1.71334	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.39754	1.46968	-0.0721394	ground	0	ground	0	-1	1
1.216	0.047292	-0.079366	-0.551265	0.461725	0.410433	-1.86542	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.42093	1.42708	-0.0061502	ground	0	ground	0	-1	1
1.235	0.221469	-0.642668	0.155016	0.632723	-0.152104	-1.15334	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.40755	1.38826	0.019287	ground	0	ground	0	-1	1
1.254	-0.333887	-0.693384	0.539808	0.07698	-0.201806	-0.764708	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.37541	1.32965	0.0457586	ground	0	ground	0	-1	1
1.274	-0.956885	-0.720985	0.494232	-0.543288	-0.22826	-0.806233	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.34695	1.29263	0.0543177	ground	0	ground	0	-1	1
1.293	-0.852156	-1.17047	0.391151	-0.436366	-0.674354	-0.904767	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.32484	1.26816	0.056679	ground	0	ground	0	-1	1
1.312	-0.587692	-0.915857	0.46482	-0.171043	-0.417645	-0.826943	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.29995	1.22732	0.0726266	ground	0	ground	0	-1	1
1.331	-0.363794	-0.557517	0.060007	0.0525911	-0.0590081	-1.2256	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.29623	1.16991	0.126323	ground	0	ground	0	-1	1
1.35	0.568797	-0.711397	-1.06518	0.980256	-0.211824	-2.33903	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.34837	1.16155	0.186814	ground	0	ground	0	-1	1
1.37	0.984865	-0.339648	-1.21967	1.38934	0.159126	-2.48105	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.405	1.1734	0.231604	ground	0	ground	0	-1	1
1.389	0.93501	-0.330384	-0.978726	1.33279	0.167548	-2.22891	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.4462	1.18189	0.264306	ground	0	ground	0	-1	1
1.408	0.882818	-0.533251	-0.581195	1.2742	-0.0351427	-1.82222	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.465	1.18653	0.278467	ground	0	ground	0	-1	1
1.428	0.737605	-0.888949	-0.000442	1.12334	-0.388886	-1.23526	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.45351	1.18664	0.26687	ground	0	ground	0	-1	1
1.447	0.540141	-0.989588	0.219754	0.921244	-0.487078	-1.00999	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.43134	1.17941	0.251921	ground	0	ground	0	-1	1
1.466	0.15823	-0.872733	0.274432	0.536636	-0.368372	-0.950534	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.4073	1.15299	0.254307	ground	0	ground	0	-1	1
1.485	-0.264823	-0.789483	0.654101	0.113015	-0.283696	-0.568011	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.36533	1.11061	0.254723	ground	0	ground	0	-1	1
1.504	-0.416609	-0.731654	0.993602	-0.0385768	-0.224738	-0.227367	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.30843	1.06648	0.241954	ground	0	ground	0	-1	1
1.523	-0.026935	-0.584336	0.618281	0.349342	-0.0770327	-0.599675	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.273	1.03104	0.241953	ground	0	ground	0	-1	1
1.543	0.453417	-0.436621	0.192343	0.825545	0.0703289	-1.02048	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.26037	1.02092	0.239453	ground	0	ground	0	-1	1
1.562	0.690883	-0.303265	-0.16588	1.0577	0.202666	-1.37181	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.26594	1.02372	0.242224	ground	0	ground	0	-1	1
1.581	0.721579	-0.256883	-0.31588	1.08295	0.247803	-1.5142	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.27835	1.02808	0.250276	ground	0	ground	0	-1	1
1.6	0.468211	-0.171221	-0.393655	0.825434	0.331798	-1.58402	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.29364	1.02116	0.272482	ground	0	ground	0	-1	1
1.619	-0.24875	0.064534	0.010426	0.107931	0.564715	-1.17404	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.28766	0.998845	0.288813	ground	0	ground	0	-1	1
1.639	-0.380129	-0.269838	0.426344	-0.0233308	0.229191	-0.754331	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.26099	0.960421	0.30057	ground	0	ground	0	-1	1
1.658	-0.064886	-0.77258	0.522009	0.290453	-0.272183	-0.655372	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.23071	0.932303	0.298408	ground	0	ground	0	-1	1
1.678	-0.227123	-0.738508	0.3955	0.127575	-0.23692	-0.777972	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.20807	0.899142	0.308932	ground	0	ground	0	-1	1
1.696	-0.415163	-0.490283	0.330539	-0.0601631	0.0112482	-0.838718	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.18961	0.857245	0.332361	ground	0	ground	0	-1	1
1.715	-0.191425	-0.314158	0.238172	0.162757	0.186436	-0.92643	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.17645	0.826757	0.34969	ground	0	ground	0	-1	1
1.735	0.223793	-0.251855	0.010575	0.575085	0.247496	-1.14826	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.17504	0.816723	0.358314	ground	0	ground	0	-1	1
1.754	0.263134	-0.112285	-0.038333	0.611354	0.38513	-1.19118	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.17584	0.812015	0.36383	ground	0	ground	0	-1	1
1.773	0.269814	0.006717	-0.258944	0.614944	0.501612	-1.40473	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.18729	0.811093	0.376196	ground	0	ground	0	-1	1
1.792	0.229417	-0.004308	-0.350335	0.571674	0.488134	-1.48864	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.20236	0.808124	0.394232	ground	0	ground	0	-1	1
1.811	0.420336	-0.134381	-0.426184	0.75878	0.35627	-1.55667	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.22007	0.809631	0.410441	ground	0	ground	0	-1	1
1.831	0.373574	-0.235351	-0.422641	0.708458	0.254024	-1.54536	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.23634	0.806781	0.429556	ground	0	ground	0	-1	1
1.85	0.093836	-0.123026	-0.404295	0.426576	0.364517	-1.51938	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.25049	0.794497	0.455992	ground	0	ground	0	-1	1
1.869	-0.047347	-0.092805	-0.35953	0.283966	0.392764	-1.46724	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.26133	0.779005	0.482321	ground	0	ground	0	-1	1
1.889	0.012299	-0.060761	-0.213465	0.341894	0.422684	-1.31457	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.26399	0.767238	0.496751	ground	0	ground	0	-1	1
1.908	0.330891	-0.058168	-0.331844	0.657184	0.423151	-1.42578	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.27208	0.767957	0.504121	ground	0	ground	0	-1	1
1.928	0.572804	-0.070488	-0.383776	0.894601	0.408777	-1.47033	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.28199	0.778738	0.503253	ground	0	ground	0	-1	1
1.946	0.423552	0.060508	-0.183834	0.741623	0.537074	-1.26403	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.28109	0.785585	0.495508	ground	0	ground	0	-1	1
1.965	0.061624	0.226986	-0.04621	0.377796	0.700034	-1.12078	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.27308	0.786079	0.486998	ground	0	ground	0	-1	1
1.985	-0.182191	0.290209	0.113804	0.133311	0.759441	-0.955959	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.25722	0.785328	0.471893	ground	0	ground	0	-1	1
2.004	-0.062207	0.125806	0.213129	0.252029	0.592063	-0.852351	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.23698	0.778235	0.458743	ground	0	ground	0	-1	1
2.023	0.094731	-0.020905	0.216363	0.406922	0.443125	-0.844871	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.21737	0.769404	0.447968	ground	0	ground	0	-1	1
2.043	-0.009532	0.102285	0.094641	0.301146	0.563483	-0.96176	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.20459	0.762879	0.441712	ground	0	ground	0	-1	1
2.062	-0.230996	0.161539	0.144162	0.0792833	0.619624	-0.907678	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.18975	0.755969	0.433777	ground	0	ground	0	-1	1
2.081	-0.145388	0.09239	0.179115	0.164067	0.547722	-0.868362	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.17368	0.746759	0.426918	ground	0	ground	0	-1	1
2.1	0.011199	0.015438	0.120099	0.319051	0.468417	-0.922741	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.16113	0.737759	0.423371	ground	0	ground	0	-1	1
2.119	0.18568	-0.109479	0.128881	0.491064	0.341782	-0.909389	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.14854	0.730786	0.417757	ground	0	ground	0	-1	1
2.139	0.233786	-0.079237	0.121404	0.536474	0.370164	-0.912282	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.13673	0.726836	0.409894	ground	0	ground	0	-1	1
2.158	0.078247	0.089671	0.032952	0.37903	0.536377	-0.99573	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.12968	0.723333	0.406347	ground	0	ground	0	-1	1
2.178	-0.095054	0.197311	-0.041455	0.204701	0.640796	-1.06479	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.12644	0.720801	0.405634	ground	0	ground	0	-1	1
2.196	-0.163938	0.180336	0.005219	0.135138	0.620702	-1.01302	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.12076	0.716523	0.404241	ground	0	ground	0	-1	1
2.216	0.13351	0.027496	0.061104	0.430423	0.465523	-0.952351	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.11234	0.712398	0.399946	ground	0	ground	0	-1	1
2.234	0.341374	-0.017312	0.056516	0.635095	0.418612	-0.952154	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.10433	0.71481	0.389524	ground	0	ground	0	-1	1
2.254	0.267243	0.092257	0.015606	0.55816	0.52554	-0.988099	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.09852	0.717402	0.381121	ground	0	ground	0	-1	1
2.273	0.366803	-0.126913	0.096591	0.654431	0.304838	-0.902578	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.08873	0.717629	0.371097	ground	0	ground	0	-1	1
2.293	0.75891	-0.548801	0.290508	1.04131	-0.116465	-0.705118	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.06955	0.734137	0.335408	ground	0	ground	0	-1	1
2.313	0.415537	-0.276803	0.244669	0.694443	0.154755	-0.747202	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.05343	0.733004	0.320424	ground	0	ground	0	-1	1
2.331	-0.319584	0.396021	-0.072605	-0.0404751	0.823441	-1.05915	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.05371	0.737576	0.316138	ground	0	ground	0	-1	1
2.35	-0.173595	0.384369	-0.153655	0.104986	0.80773	-1.1345	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.05775	0.741423	0.31633	ground	0	ground	0	-1	1
2.369	0.430026	-0.024153	-0.083243	0.705064	0.397212	-1.05877	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.0578	0.744815	0.31299	ground	0	ground	0	-1	1
2.388	0.435535	-0.070579	-0.170215	0.70702	0.349033	-1.14001	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.06191	0.746998	0.314917	ground	0	ground	0	-1	1
2.408	0.272252	0.152548	-0.435013	0.541019	0.569299	-1.39779	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.07871	0.748917	0.329792	ground	0	ground	0	-1	1
2.428	-0.016782	0.452814	-0.740422	0.250725	0.865217	-1.69468	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.10951	0.756511	0.352996	ground	0	ground	0	-1	1
2.446	-0.223861	0.633983	-0.658178	0.0434276	1.04115	-1.60437	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.13425	0.770789	0.363462	ground	0	ground	0	-1	1
2.465	0.004009	0.380655	-0.527905	0.269941	0.783887	-1.46673	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.15087	0.773703	0.377172	ground	0	ground	0	-1	1
2.484	0.147408	-0.095708	-0.332332	0.411273	0.305986	-1.2648	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.15657	0.760648	0.395923	ground	0	ground	0	-1	1
2.504	-0.065666	-0.063111	-0.53509	0.197208	0.33689	-1.46022	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.17175	0.742134	0.429619	ground	0	ground	0	-1	1
2.524	-0.382119	0.645535	-0.667396	-0.118648	1.04031	-1.58457	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.19239	0.75738	0.435014	ground	0	ground	0	-1	1
2.542	-0.264453	0.350956	-0.455703	-0.000977418	0.742001	-1.36601	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.20107	0.756611	0.444464	ground	0	ground	0	-1	1
2.561	-0.016866	-0.251053	0.143604	0.245377	0.139292	-0.762868	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.17916	0.732888	0.446276	ground	0	ground	0	-1	1
2.581	-0.425555	-0.287336	0.693791	-0.162496	0.102494	-0.211618	0	0.815902	1.24234	2.33645	1.90631	0	99	0.513202	0.460452	1.13079	0.70585	0.424937	ground	0	ground	0	-1	1
